data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
5079751,8,ALB344,344,3/6/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (Albania),6,,,0,60,Europe,Albania,Berat,Skrapar,,Vendreshe,40.5167,20.1167,1,Albanian Daily News,National,"On 6 March, residents from Skrapar and municipal employees protested against municipal budget freeze in front of the Treasury building.",0,1553853269,ALB
5535305,8,ALB342,342,3/5/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),PD: Democratic Party of Albania,5,,,0,50,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Intellinews; Albanian Daily News; AP,National-International,"On 5 March, thousands of demonstrators organized by the Democratic Party surrounded the parliament in Tirana, demanding the government's resignation, early elections and accusing the Cabinet of corruption and crime links. The demonstration turned violent with tear gas and firecrackers released, and tyres set on fire. No injuries were reported.",0,1561483030,ALB
5079748,8,ALB341,341,3/5/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (Albania),6,,,0,60,Europe,Albania,Shkoder,Fushe-Arrez,,Fushe-Arrez,42.0622,20.0167,2,Albanian Daily News,National,"On 5 March, miners and former miners in Fushe-Arrez protested in front of their copper factory demanding their wages and collective labor contracts to be in place.",0,1553853269,ALB
7289080,8,ALB340,340,3/3/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Korce,Maliq,,Maliq,40.7058,20.6997,1,Radio and Televizioni Shqiptar; Albanian Daily News,National,"On 3 March, supporters of the Democratic party protested against Edi Rama's government by blocking the main boulevard in Maliq and holding banners reading 'Rama Go Away'.",0,1604423633,ALB
7000522,8,ALB339,339,2/27/2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Albania),,3,Civilians (Albania),Government of Albania (2013-),7,37,Europe,Albania,Lezhe,Lezhe,,Lezhe,41.7836,19.6436,2,Albanian Daily News; NOA,National,"On Feb. 27, 2019: A car shooting at a municipal employee took place in the village of Tresh, Lezhe. Unidentified person in a car fired some shots at the car driven by the municipal employee. No injuries were reported.",0,1585075529,ALB
7000521,8,ALB338,338,2/26/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),PD: Democratic Party of Albania,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; Intellinews; AFP,National-International,"On Feb. 26, 2019: An anti-government demonstration organized by the Democratic Party took place in Tirana. Police used teargas to disperse hundreds of opposition demonstrators who tried to prevent ruling Socialist MPs from entering parliament. The rioters tried to break the police cordon several times and threw smoke grenades and rocks at the parliamentary building.",0,1585075529,ALB
5535300,8,ALB337,337,2/25/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Health Workers (Albania); Labour Group (Albania),6,,,0,60,Europe,Albania,Durres,Durres,,Durres,41.3231,19.4414,1,Radio and Televizioni Shqiptar; Albanian Daily News,National,"On Feb. 25, 2019: Doctors protested in front of their hospital in Durres after a drunk patient hit one of their colleagues with a brick. The protesters wished to raise awareness on workplace safety.",0,1561483030,ALB
5079743,8,ALB336,336,2/22/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Gjirokaster,Gjirokaster,,Gjirokaster,40.0758,20.1389,1,Albanian Daily News,National,"On Feb. 22, 2019: Prime Minister Edi Rama was received in Gjirokaster with protests, which aimed to prevent his entrance to the city. Protesters, including members of the opposition Democratic Party, demanded Rama to resign.",0,1553853269,ALB
7289079,8,ALB335,335,2/21/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News; AFP; AP,National-International,"On Feb. 21, 2019: Thousands rallied in Tirana against Prime Minister Edi Rama on Thursday, after opposition's mass resignations over alleged corruption by Rama. The protesters lit flares and shouted 'Rama go away!,' but no violence was reported.",0,1604423633,ALB
7000793,8,ALB334,334,2/19/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),,5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Lezhe,Lezhe,,Lezhe,41.7836,19.6436,2,Albanian Daily News,National,"On Feb. 19, 2019: Residents of Lezhe blocked the road to Puke trying to prevent Prime Minister Edi Rama's visit. Demonstators clashed with police while they were trying to clear the road. No injuries were reported.",0,1585075530,ALB
5079739,8,ALB332,332,2/18/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Lezhe,Kurbin,,Milot,41.6839,19.7156,2,Albanian Daily News,National,"On Feb. 18, 2019: Residents of 8 villages in Kurbin blocked the entrance of the district's Electric Power Distribution Operator to protest that they had not had electricity for the past five days.",0,1553853269,ALB
5079740,8,ALB333,333,2/18/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 18, 2019: Residents of the Astir area demonstrated for 106th consecutive day against the Big Ring Road project, which affected their houses and businesses. They urged Prime Minister Edi Rama to resign and expressed support for the opposition parties.",0,1553853269,ALB
5079738,8,ALB331,331,2/17/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 17, 2019: Residents of the Astir area demonstrated for 105th consecutive day against the Big Ring Road project, which affected their houses and businesses. They demanded full compensation for their demolished property.",0,1553853269,ALB
7000520,8,ALB330,330,2/16/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),PD: Democratic Party of Albania; Journalists (Albania),5,Police Forces of Albania (2013-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,AP; AFP; Albanian Daily News; Tirana Times,National-International,"On Feb. 16, 2019: Thousands of Albanians, organized by the opposition Democratic party, demonstrated for about five hours outside Parliament in Tirana against the cabinet and Prime Minister Edi Rama, accusing him of corruption and demanding his resignation. Rioters threw stones and grenades and repeatedly attempted to break the door and force their way into Parliament. Police responded with tear gas and water cannons. 15 people were injured, among which rioters, police officers, and journalists.",0,1585075529,ALB
5079736,8,ALB329,329,2/15/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 15, 2019: Residents of the Astir area protested against the construction of the Big Ring Road, demanding full compensation for their demolished homes and property. The leader of opposition Democratic Party Lulzim Basha was also present at the demonstration.",0,1553853269,ALB
5079735,8,ALB328,328,2/14/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 14, 2019: Residents of the Astir area protested for 103rd consecutive day against the construction of the Big Ring Road, which affected their homes and other property. The opposition Democratic Party was also present at the demonstration.",0,1553853269,ALB
5079734,8,ALB327,327,2/13/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 13, 2019: Residents of the Astir area protested against the construction of the Big Ring Road, demanding full compensation for their demolished homes and property. The opposition Democratic Party was also present at the demonstration.",0,1553853269,ALB
7289078,8,ALB326,326,2/13/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Students (Albania),6,,,0,60,Europe,Albania,Shkoder,Shkoder,,Shkoder,42.0675,19.5131,1,Albanian Daily News; Radio and Televizioni Shqiptar,National,"On Feb. 13, 2019: Hundreds of students protested in front of the police directorate in Shkoder denouncing a policeman who had sexually harassed a 15-year-old girl. The students carried banners reading 'Stop violence and rape' and sang songs. Then, they marched to the streets and protested against the lack of security measures at universities.",0,1604423633,ALB
5079732,8,ALB325,325,2/12/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 12, 2019: Residents of the Astir area protested against the construction of the Big Ring Road for 101st consecutive day, demanding full compensation for their demolished homes and property. The opposition Democratic Party was also present at the demonstration.",0,1553853269,ALB
5079729,8,ALB322,322,2/11/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),Students (Albania),5,,,0,50,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 11, 2019: Students from the Law Faculty in Tirana, who stayed barricaded in their university until this day, said they were ending their boycott, thus allowing the teaching process to take place. One of the students explained that the decision was taken because exams were approaching and they did not want to lose the academic year. Other students said the group will continue to seek education reform.",0,1553853269,ALB
5079730,8,ALB323,323,2/11/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 11, 2019: Residents of the Astir area protested against the construction of the Big Ring Road for the 100th consecutive day, demanding full compensation for their demolished homes and property. The opposition Democratic Party was also present at the demonstration.",0,1553853269,ALB
5079731,8,ALB324,324,2/11/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Labour Group (Albania),6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 11, 2019: Miners and trade unions protested in front of the Prime Ministry in Tirana seeking approval of their work status. The protesters said they would go on a hunger strike if their status would not be approved.",0,1553853269,ALB
7290489,8,ALB321,321,2/10/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 10, 2019: Hundreds of Albanians held a silent march in Tirana against sexual violence after a 13-year-old girl was sexually abused in a school in Kavaja by 8 students. Protesters held a banner 'Rape is not a game' and marched towards the Police directorate.",0,1604423640,ALB
5079727,8,ALB320,320,2/10/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),Students (Albania),5,,,0,50,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On Feb. 10, 2019: Students from the Law Faculty in Tirana barricaded themselves disrupting the study process to demonstrate for education reform.",0,1553853269,ALB
5079724,8,ALB317,317,2/9/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Gjirokaster,Gjirokaster,,Gjirokaster,40.0758,20.1389,1,Albanian Daily News,National,"On Feb. 9, 2019: Residents of Gjirokaster protested in their city against the government and their low standard of living. Leader of the opposition Democratic party Lulzim Basha was present to support the protesters and asked them to join the big anti-government demonstration on 16th February, supposed to topple down Edi Rama's cabinet.",0,1553853269,ALB
5079725,8,ALB318,318,2/9/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),Farmers (Albania),6,,,0,60,Europe,Albania,Korce,Korce,,Korce,40.6186,20.7808,1,Albanian Daily News,National,"On Feb. 9, 2019: Citizens from Korce protested in their city upon the arrival of Prime Minister Edi Rama for a meeting with students. Protesters expressed discontent at the difficult economic situation in the region and farmers blamed the government for not allocating subsidies and driving them into bankruptcy.",0,1553853269,ALB
5079726,8,ALB319,319,2/9/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),PD: Democratic Party of Albania,6,,,0,60,Europe,Albania,Shkoder,Shkoder,,Shkoder,42.0675,19.5131,1,NOA,National,"On Feb. 9, 2019: Residents of Shkoder, supported by the opposition Democratic party, protested in the main square of the city, blaming Prime Minister Edi Rama's government as the cause of increasing poverty and crime in the city.",0,1553853269,ALB
7289077,8,ALB316,316,2/8/2019,2019,1,Protests,Peaceful protest,Protesters (Albania),,6,,,0,60,Europe,Albania,Vlore,Vlore,,Vlore,40.4667,19.4897,1,Albanian Daily News; NOA,National,"On Feb. 8, 2019: Citizens blocked the roundabout road in the 'Skela' area in Vlore in a protest against the government, aiming to be even more organized for the national protests planned for 16th February.",0,1604423633,ALB
